iteration,total_reward
3590,0.8000000000000005
3642,4.099999999999998
3692,3.8999999999999986
3742,3.8999999999999986
3792,3.8999999999999986
3842,3.8999999999999986
3900,4.699999999999996
3950,3.8999999999999986
4000,3.8999999999999986
4052,4.099999999999998
4102,3.8999999999999986
4152,3.8999999999999986
4204,4.099999999999998
4263,4.799999999999995
4313,3.8999999999999986
4363,3.8999999999999986
4382,0.8000000000000005
4432,3.8999999999999986
4487,4.399999999999997
4537,3.8999999999999986
4587,3.8999999999999986
4637,3.8999999999999986
4690,4.1999999999999975
4740,3.8999999999999986
4790,3.8999999999999986
4809,0.8000000000000005
4828,0.8000000000000005
4847,0.8000000000000005
4866,0.8000000000000005
4918,4.099999999999998
4937,0.8000000000000005
4956,0.8000000000000005
5006,3.8999999999999986
5059,4.1999999999999975
5109,3.8999999999999986
5159,3.8999999999999986
5209,3.8999999999999986
5259,3.8999999999999986
5321,5.999999999999995
5371,3.8999999999999986
5421,3.8999999999999986
5471,3.8999999999999986
5521,3.8999999999999986
5571,3.8999999999999986
5622,3.9999999999999982
5672,3.8999999999999986
5722,3.8999999999999986
5776,4.299999999999997
5826,3.8999999999999986
5876,3.8999999999999986
5926,3.8999999999999986
5976,3.8999999999999986
6026,3.8999999999999986
6076,3.8999999999999986
6126,3.8999999999999986
6176,3.8999999999999986
6226,3.8999999999999986
6276,3.8999999999999986
6326,3.8999999999999986
6376,3.8999999999999986
6426,3.8999999999999986
6476,3.8999999999999986
6526,3.8999999999999986
6576,3.8999999999999986
6626,3.8999999999999986
6676,3.8999999999999986
6726,3.8999999999999986
6784,4.699999999999996
6834,3.8999999999999986
6884,3.8999999999999986
6934,3.8999999999999986
6985,3.9999999999999982
7035,3.8999999999999986
7085,3.8999999999999986
7135,3.8999999999999986
7185,3.8999999999999986
7235,3.8999999999999986
7285,3.8999999999999986
7335,3.8999999999999986
7385,3.8999999999999986
7435,3.8999999999999986
7485,3.8999999999999986
7535,3.8999999999999986
7598,6.099999999999994
7648,3.8999999999999986
7698,3.8999999999999986
7748,3.8999999999999986
7798,3.8999999999999986
7848,3.8999999999999986
7898,3.8999999999999986
7948,3.8999999999999986
7998,3.8999999999999986
8048,3.8999999999999986
8098,3.8999999999999986
8148,3.8999999999999986
8198,3.8999999999999986
8248,3.8999999999999986
8298,3.8999999999999986
8348,3.8999999999999986
8398,3.8999999999999986
8448,3.8999999999999986
8498,3.8999999999999986
8548,3.8999999999999986
8605,4.599999999999996
8655,3.8999999999999986
8705,3.8999999999999986
8755,3.8999999999999986
8805,3.8999999999999986
8855,3.8999999999999986
8905,3.8999999999999986
8955,3.8999999999999986
9005,3.8999999999999986
9055,3.8999999999999986
9105,3.8999999999999986
9155,3.8999999999999986
9205,3.8999999999999986
9255,3.8999999999999986
9305,3.8999999999999986
9366,4.999999999999995
9416,3.8999999999999986
9466,3.8999999999999986
9516,3.8999999999999986
9566,3.8999999999999986
9616,3.8999999999999986
9666,3.8999999999999986
9716,3.8999999999999986
9766,3.8999999999999986
9816,3.8999999999999986
9866,3.8999999999999986
9916,3.8999999999999986
9966,3.8999999999999986
10016,3.8999999999999986
10066,3.8999999999999986
10116,3.8999999999999986
10166,3.8999999999999986
10216,3.8999999999999986
10266,3.8999999999999986
10316,3.8999999999999986
10366,3.8999999999999986
10416,3.8999999999999986
10466,3.8999999999999986
10516,3.8999999999999986
10566,3.8999999999999986
10616,3.8999999999999986
10666,3.8999999999999986
10716,3.8999999999999986
10766,3.8999999999999986
10816,3.8999999999999986
10866,3.8999999999999986
10916,3.8999999999999986
10966,3.8999999999999986
11016,3.8999999999999986
11066,3.8999999999999986
11116,3.8999999999999986
11166,3.8999999999999986
11216,3.8999999999999986
11266,3.8999999999999986
11316,3.8999999999999986
11366,3.8999999999999986
11416,3.8999999999999986
11466,3.8999999999999986
11516,3.8999999999999986
11566,3.8999999999999986
11616,3.8999999999999986
11666,3.8999999999999986
11716,3.8999999999999986
11766,3.8999999999999986
11816,3.8999999999999986
11866,3.8999999999999986
11916,3.8999999999999986
11966,3.8999999999999986
12016,3.8999999999999986
12066,3.8999999999999986
12116,3.8999999999999986
12166,3.8999999999999986
12216,3.8999999999999986
12266,3.8999999999999986
12316,3.8999999999999986
12366,3.8999999999999986
12416,3.8999999999999986
12466,3.8999999999999986
12516,3.8999999999999986
12566,3.8999999999999986
12616,3.8999999999999986
12666,3.8999999999999986
12716,3.8999999999999986
12766,3.8999999999999986
12816,3.8999999999999986
12866,3.8999999999999986
12916,3.8999999999999986
12966,3.8999999999999986
13016,3.8999999999999986
13066,3.8999999999999986
13116,3.8999999999999986
13166,3.8999999999999986
13216,3.8999999999999986
13266,3.8999999999999986
13316,3.8999999999999986
13366,3.8999999999999986
13416,3.8999999999999986
13466,3.8999999999999986
13516,3.8999999999999986
13566,3.8999999999999986
13616,3.8999999999999986
13666,3.8999999999999986
13716,3.8999999999999986
13766,3.8999999999999986
13816,3.8999999999999986
13866,3.8999999999999986
13916,3.8999999999999986
13966,3.8999999999999986
14016,3.8999999999999986
14066,3.8999999999999986
14116,3.8999999999999986
14166,3.8999999999999986
14216,3.8999999999999986
14266,3.8999999999999986
14316,3.8999999999999986
14366,3.8999999999999986
14416,3.8999999999999986
14466,3.8999999999999986
14516,3.8999999999999986
14566,3.8999999999999986
14616,3.8999999999999986
14666,3.8999999999999986
14716,3.8999999999999986
14766,3.8999999999999986
14816,3.8999999999999986
14866,3.8999999999999986
14916,3.8999999999999986
14966,3.8999999999999986
15016,3.8999999999999986
15066,3.8999999999999986
15116,3.8999999999999986
15166,3.8999999999999986
15216,3.8999999999999986
15266,3.8999999999999986
15316,3.8999999999999986
15366,3.8999999999999986
15416,3.8999999999999986
15466,3.8999999999999986
15516,3.8999999999999986
15566,3.8999999999999986
15616,3.8999999999999986
15666,3.8999999999999986
15716,3.8999999999999986
15766,3.8999999999999986
15816,3.8999999999999986
15866,3.8999999999999986
15916,3.8999999999999986
15966,3.8999999999999986
16016,3.8999999999999986
16066,3.8999999999999986
16116,3.8999999999999986
16166,3.8999999999999986
16216,3.8999999999999986
16266,3.8999999999999986
16316,3.8999999999999986
16366,3.8999999999999986
16416,3.8999999999999986
16466,3.8999999999999986
16526,4.899999999999995
16576,3.8999999999999986
16626,3.8999999999999986
16676,3.8999999999999986
16726,3.8999999999999986
16776,3.8999999999999986
16826,3.8999999999999986
16876,3.8999999999999986
16926,3.8999999999999986
16976,3.8999999999999986
17026,3.8999999999999986
17076,3.8999999999999986
17126,3.8999999999999986
17176,3.8999999999999986
17226,3.8999999999999986
17276,3.8999999999999986
17326,3.8999999999999986
17376,3.8999999999999986
17426,3.8999999999999986
17476,3.8999999999999986
17526,3.8999999999999986
17576,3.8999999999999986
17626,3.8999999999999986
17676,3.8999999999999986
17726,3.8999999999999986
17776,3.8999999999999986
17826,3.8999999999999986
17876,3.8999999999999986
17926,3.8999999999999986
17976,3.8999999999999986
18026,3.8999999999999986
18076,3.8999999999999986
18126,3.8999999999999986
18176,3.8999999999999986
18226,3.8999999999999986
18276,3.8999999999999986
18326,3.8999999999999986
18376,3.8999999999999986
18426,3.8999999999999986
18476,3.8999999999999986
18526,3.8999999999999986
18576,3.8999999999999986
18626,3.8999999999999986
18676,3.8999999999999986
18726,3.8999999999999986
18776,3.8999999999999986
18826,3.8999999999999986
18876,3.8999999999999986
18926,3.8999999999999986
18976,3.8999999999999986
19026,3.8999999999999986
19076,3.8999999999999986
19126,3.8999999999999986
19176,3.8999999999999986
19226,3.8999999999999986
19276,3.8999999999999986
19326,3.8999999999999986
19376,3.8999999999999986
19426,3.8999999999999986
19476,3.8999999999999986
19526,3.8999999999999986
19576,3.8999999999999986
19626,3.8999999999999986
19676,3.8999999999999986
19726,3.8999999999999986
19776,3.8999999999999986
19826,3.8999999999999986
19876,3.8999999999999986
19926,3.8999999999999986
19976,3.8999999999999986
20026,3.8999999999999986
20076,3.8999999999999986
20126,3.8999999999999986
20176,3.8999999999999986
20226,3.8999999999999986
20276,3.8999999999999986
20326,3.8999999999999986
20376,3.8999999999999986
20426,3.8999999999999986
20476,3.8999999999999986
20526,3.8999999999999986
20576,3.8999999999999986
20626,3.8999999999999986
20676,3.8999999999999986
20726,3.8999999999999986
20776,3.8999999999999986
20826,3.8999999999999986
20876,3.8999999999999986
20926,3.8999999999999986
20976,3.8999999999999986
21026,3.8999999999999986
21076,3.8999999999999986
21126,3.8999999999999986
21176,3.8999999999999986
21226,3.8999999999999986
21276,3.8999999999999986
21326,3.8999999999999986
21376,3.8999999999999986
21426,3.8999999999999986
21476,3.8999999999999986
21526,3.8999999999999986
21576,3.8999999999999986
21626,3.8999999999999986
21676,3.8999999999999986
21726,3.8999999999999986
21776,3.8999999999999986
21826,3.8999999999999986
21876,3.8999999999999986
21926,3.8999999999999986
21976,3.8999999999999986
22026,3.8999999999999986
22076,3.8999999999999986
22126,3.8999999999999986
22176,3.8999999999999986
22226,3.8999999999999986
22276,3.8999999999999986
22326,3.8999999999999986
22376,3.8999999999999986
22426,3.8999999999999986
22476,3.8999999999999986
22526,3.8999999999999986
22576,3.8999999999999986
22626,3.8999999999999986
22676,3.8999999999999986
22726,3.8999999999999986
22781,4.399999999999997
22831,3.8999999999999986
22881,3.8999999999999986
22931,3.8999999999999986
22981,3.8999999999999986
23031,3.8999999999999986
23081,3.8999999999999986
23139,4.699999999999996
23189,3.8999999999999986
23239,3.8999999999999986
23289,3.8999999999999986
23339,3.8999999999999986
23389,3.8999999999999986
23439,3.8999999999999986
23489,3.8999999999999986
23539,3.8999999999999986
23589,3.8999999999999986
23639,3.8999999999999986
23689,3.8999999999999986
23743,4.299999999999997
23793,3.8999999999999986
23843,3.8999999999999986
23893,3.8999999999999986
23943,3.8999999999999986
23993,3.8999999999999986
24043,3.8999999999999986
24093,3.8999999999999986
24143,3.8999999999999986
24197,4.299999999999997
24247,3.8999999999999986
24297,3.8999999999999986
24347,3.8999999999999986
24397,3.8999999999999986
24447,3.8999999999999986
24497,3.8999999999999986
24547,3.8999999999999986
24597,3.8999999999999986
24647,3.8999999999999986
24697,3.8999999999999986
24747,3.8999999999999986
24797,3.8999999999999986
24847,3.8999999999999986
24897,3.8999999999999986
24947,3.8999999999999986
24997,3.8999999999999986
25047,3.8999999999999986
25097,3.8999999999999986
25147,3.8999999999999986
25197,3.8999999999999986
25247,3.8999999999999986
25297,3.8999999999999986
25347,3.8999999999999986
25397,3.8999999999999986
25447,3.8999999999999986
25497,3.8999999999999986
25547,3.8999999999999986
25598,3.9999999999999982
25648,3.8999999999999986
25698,3.8999999999999986
25748,3.8999999999999986
25798,3.8999999999999986
25863,6.299999999999994
25913,3.8999999999999986
25963,3.8999999999999986
26013,3.8999999999999986
26063,3.8999999999999986
26113,3.8999999999999986
26163,3.8999999999999986
26213,3.8999999999999986
26263,3.8999999999999986
26313,3.8999999999999986
26363,3.8999999999999986
26413,3.8999999999999986
26463,3.8999999999999986
26513,3.8999999999999986
26563,3.8999999999999986
26613,3.8999999999999986
26663,3.8999999999999986
26713,3.8999999999999986
26763,3.8999999999999986
26813,3.8999999999999986
26863,3.8999999999999986
26913,3.8999999999999986
26963,3.8999999999999986
27013,3.8999999999999986
27063,3.8999999999999986
27113,3.8999999999999986
27163,3.8999999999999986
27213,3.8999999999999986
27263,3.8999999999999986
27320,4.599999999999996
27370,3.8999999999999986
27420,3.8999999999999986
27470,3.8999999999999986
27520,3.8999999999999986
27570,3.8999999999999986
27620,3.8999999999999986
27670,3.8999999999999986
27720,3.8999999999999986
27770,3.8999999999999986
27820,3.8999999999999986
27870,3.8999999999999986
27920,3.8999999999999986
27970,3.8999999999999986
28020,3.8999999999999986
28070,3.8999999999999986
28120,3.8999999999999986
28170,3.8999999999999986
28222,4.099999999999998
28272,3.8999999999999986
28322,3.8999999999999986
28372,3.8999999999999986
28422,3.8999999999999986
28472,3.8999999999999986
28522,3.8999999999999986
28572,3.8999999999999986
28622,3.8999999999999986
28679,4.599999999999996
28729,3.8999999999999986
28779,3.8999999999999986
28829,3.8999999999999986
28879,3.8999999999999986
28929,3.8999999999999986
28979,3.8999999999999986
29045,6.399999999999993
29095,3.8999999999999986
29145,3.8999999999999986
29195,3.8999999999999986
29245,3.8999999999999986
29295,3.8999999999999986
29345,3.8999999999999986
29395,3.8999999999999986
29445,3.8999999999999986
29507,5.999999999999995
29557,3.8999999999999986
29607,3.8999999999999986
29657,3.8999999999999986
29707,3.8999999999999986
29757,3.8999999999999986
29807,3.8999999999999986
29857,3.8999999999999986
29907,3.8999999999999986
29965,4.699999999999996
30015,3.8999999999999986
30065,3.8999999999999986
30115,3.8999999999999986
30165,3.8999999999999986
30215,3.8999999999999986
30265,3.8999999999999986
30315,3.8999999999999986
30365,3.8999999999999986
30415,3.8999999999999986
30465,3.8999999999999986
30515,3.8999999999999986
30565,3.8999999999999986
30618,4.1999999999999975
30668,3.8999999999999986
30718,3.8999999999999986
30768,3.8999999999999986
30818,3.8999999999999986
30886,6.5999999999999925
30936,3.8999999999999986
30986,3.8999999999999986
31036,3.8999999999999986
31086,3.8999999999999986
31136,3.8999999999999986
31186,3.8999999999999986
31236,3.8999999999999986
31286,3.8999999999999986
31336,3.8999999999999986
31386,3.8999999999999986
31436,3.8999999999999986
31486,3.8999999999999986
31536,3.8999999999999986
31586,3.8999999999999986
31636,3.8999999999999986
31686,3.8999999999999986
31736,3.8999999999999986
31786,3.8999999999999986
31836,3.8999999999999986
31886,3.8999999999999986
31936,3.8999999999999986
31986,3.8999999999999986
32036,3.8999999999999986
32086,3.8999999999999986
32136,3.8999999999999986
32186,3.8999999999999986
32236,3.8999999999999986
32286,3.8999999999999986
32336,3.8999999999999986
32386,3.8999999999999986
32436,3.8999999999999986
32486,3.8999999999999986
32536,3.8999999999999986
32586,3.8999999999999986
32636,3.8999999999999986
32688,4.099999999999998
32753,6.299999999999994
32803,3.8999999999999986
32853,3.8999999999999986
32903,3.8999999999999986
32953,3.8999999999999986
33003,3.8999999999999986
33053,3.8999999999999986
33103,3.8999999999999986
33153,3.8999999999999986
33203,3.8999999999999986
33253,3.8999999999999986
33303,3.8999999999999986
33353,3.8999999999999986
33403,3.8999999999999986
33453,3.8999999999999986
33503,3.8999999999999986
33553,3.8999999999999986
33603,3.8999999999999986
33653,3.8999999999999986
33703,3.8999999999999986
33753,3.8999999999999986
33803,3.8999999999999986
33853,3.8999999999999986
33903,3.8999999999999986
33953,3.8999999999999986
34003,3.8999999999999986
34053,3.8999999999999986
34103,3.8999999999999986
34153,3.8999999999999986
34203,3.8999999999999986
34253,3.8999999999999986
34303,3.8999999999999986
34353,3.8999999999999986
34403,3.8999999999999986
34453,3.8999999999999986
34503,3.8999999999999986
34553,3.8999999999999986
34603,3.8999999999999986
34668,6.299999999999994
34718,3.8999999999999986
34768,3.8999999999999986
34818,3.8999999999999986
34868,3.8999999999999986
34918,3.8999999999999986
34968,3.8999999999999986
35018,3.8999999999999986
35068,3.8999999999999986
35118,3.8999999999999986
35168,3.8999999999999986
35218,3.8999999999999986
35268,3.8999999999999986
35318,3.8999999999999986
35368,3.8999999999999986
35418,3.8999999999999986
35468,3.8999999999999986
35518,3.8999999999999986
35568,3.8999999999999986
35618,3.8999999999999986
35668,3.8999999999999986
35718,3.8999999999999986
35768,3.8999999999999986
35818,3.8999999999999986
35868,3.8999999999999986
35918,3.8999999999999986
35968,3.8999999999999986
36018,3.8999999999999986
36068,3.8999999999999986
36118,3.8999999999999986
36168,3.8999999999999986
36218,3.8999999999999986
36268,3.8999999999999986
36318,3.8999999999999986
36368,3.8999999999999986
36418,3.8999999999999986
36468,3.8999999999999986
36518,3.8999999999999986
36568,3.8999999999999986
36618,3.8999999999999986
36668,3.8999999999999986
36718,3.8999999999999986
36768,3.8999999999999986
36818,3.8999999999999986
36868,3.8999999999999986
36918,3.8999999999999986
36968,3.8999999999999986
37018,3.8999999999999986
37068,3.8999999999999986
37118,3.8999999999999986
37168,3.8999999999999986
37218,3.8999999999999986
37268,3.8999999999999986
37318,3.8999999999999986
37368,3.8999999999999986
37418,3.8999999999999986
37468,3.8999999999999986
37518,3.8999999999999986
37568,3.8999999999999986
37618,3.8999999999999986
37668,3.8999999999999986
37718,3.8999999999999986
37768,3.8999999999999986
37818,3.8999999999999986
37868,3.8999999999999986
37918,3.8999999999999986
37968,3.8999999999999986
38018,3.8999999999999986
38068,3.8999999999999986
38118,3.8999999999999986
38168,3.8999999999999986
38218,3.8999999999999986
38268,3.8999999999999986
38318,3.8999999999999986
38368,3.8999999999999986
38418,3.8999999999999986
38468,3.8999999999999986
38518,3.8999999999999986
38568,3.8999999999999986
38618,3.8999999999999986
38668,3.8999999999999986
38718,3.8999999999999986
38768,3.8999999999999986
38818,3.8999999999999986
38868,3.8999999999999986
38918,3.8999999999999986
38968,3.8999999999999986
39018,3.8999999999999986
39068,3.8999999999999986
39118,3.8999999999999986
39168,3.8999999999999986
39218,3.8999999999999986
39268,3.8999999999999986
39318,3.8999999999999986
39368,3.8999999999999986
39418,3.8999999999999986
39468,3.8999999999999986
39518,3.8999999999999986
39568,3.8999999999999986
39618,3.8999999999999986
39668,3.8999999999999986
39718,3.8999999999999986
39768,3.8999999999999986
39818,3.8999999999999986
39868,3.8999999999999986
39918,3.8999999999999986
39968,3.8999999999999986
40018,3.8999999999999986
40068,3.8999999999999986
40118,3.8999999999999986
40168,3.8999999999999986
40218,3.8999999999999986
40268,3.8999999999999986
40318,3.8999999999999986
40368,3.8999999999999986
40419,3.9999999999999982
40469,3.8999999999999986
40519,3.8999999999999986
40569,3.8999999999999986
40626,4.599999999999996
40676,3.8999999999999986
40726,3.8999999999999986
40776,3.8999999999999986
40826,3.8999999999999986
40876,3.8999999999999986
40926,3.8999999999999986
40976,3.8999999999999986
41026,3.8999999999999986
41076,3.8999999999999986
41126,3.8999999999999986
41176,3.8999999999999986
41226,3.8999999999999986
41276,3.8999999999999986
41326,3.8999999999999986
41376,3.8999999999999986
41426,3.8999999999999986
41476,3.8999999999999986
41526,3.8999999999999986
41576,3.8999999999999986
41626,3.8999999999999986
41676,3.8999999999999986
41726,3.8999999999999986
41776,3.8999999999999986
41826,3.8999999999999986
41876,3.8999999999999986
41938,5.999999999999995
41988,3.8999999999999986
42038,3.8999999999999986
42088,3.8999999999999986
42138,3.8999999999999986
42188,3.8999999999999986
42238,3.8999999999999986
42288,3.8999999999999986
42338,3.8999999999999986
42388,3.8999999999999986
42439,3.9999999999999982
42489,3.8999999999999986
42539,3.8999999999999986
42589,3.8999999999999986
42639,3.8999999999999986
42689,3.8999999999999986
42739,3.8999999999999986
42789,3.8999999999999986
42839,3.8999999999999986
42889,3.8999999999999986
42939,3.8999999999999986
42989,3.8999999999999986
43039,3.8999999999999986
43089,3.8999999999999986
43139,3.8999999999999986
43189,3.8999999999999986
43239,3.8999999999999986
43289,3.8999999999999986
43339,3.8999999999999986
43389,3.8999999999999986
43439,3.8999999999999986
43489,3.8999999999999986
43539,3.8999999999999986
43589,3.8999999999999986
43639,3.8999999999999986
43689,3.8999999999999986
43739,3.8999999999999986
43789,3.8999999999999986
43839,3.8999999999999986
43889,3.8999999999999986
43939,3.8999999999999986
43989,3.8999999999999986
44039,3.8999999999999986
44089,3.8999999999999986
44139,3.8999999999999986
44189,3.8999999999999986
44239,3.8999999999999986
44289,3.8999999999999986
44339,3.8999999999999986
44389,3.8999999999999986
44439,3.8999999999999986
44489,3.8999999999999986
44542,4.1999999999999975
44592,3.8999999999999986
44642,3.8999999999999986
44692,3.8999999999999986
44742,3.8999999999999986
44799,4.599999999999996
44849,3.8999999999999986
44899,3.8999999999999986
44949,3.8999999999999986
44999,3.8999999999999986
45049,3.8999999999999986
45099,3.8999999999999986
45149,3.8999999999999986
45199,3.8999999999999986
45249,3.8999999999999986
45299,3.8999999999999986
45349,3.8999999999999986
45402,4.1999999999999975
45452,3.8999999999999986
45502,3.8999999999999986
45554,4.099999999999998
45604,3.8999999999999986
45654,3.8999999999999986
45704,3.8999999999999986
45754,3.8999999999999986
45804,3.8999999999999986
45854,3.8999999999999986
45913,4.799999999999995
45963,3.8999999999999986
46013,3.8999999999999986
46063,3.8999999999999986
46113,3.8999999999999986
46163,3.8999999999999986
46213,3.8999999999999986
46263,3.8999999999999986
46313,3.8999999999999986
46363,3.8999999999999986
46413,3.8999999999999986
46463,3.8999999999999986
46514,3.9999999999999982
46564,3.8999999999999986
46614,3.8999999999999986
46664,3.8999999999999986
46714,3.8999999999999986
46764,3.8999999999999986
46814,3.8999999999999986
46864,3.8999999999999986
46914,3.8999999999999986
46964,3.8999999999999986
47014,3.8999999999999986
47064,3.8999999999999986
47114,3.8999999999999986
47164,3.8999999999999986
47214,3.8999999999999986
47273,4.799999999999995
47323,3.8999999999999986
47373,3.8999999999999986
47423,3.8999999999999986
47473,3.8999999999999986
47523,3.8999999999999986
47573,3.8999999999999986
47623,3.8999999999999986
47673,3.8999999999999986
47723,3.8999999999999986
47773,3.8999999999999986
47823,3.8999999999999986
47873,3.8999999999999986
47923,3.8999999999999986
47973,3.8999999999999986
48023,3.8999999999999986
48073,3.8999999999999986
48127,4.299999999999997
48177,3.8999999999999986
48227,3.8999999999999986
48277,3.8999999999999986
48327,3.8999999999999986
48379,4.099999999999998
48429,3.8999999999999986
48479,3.8999999999999986
48529,3.8999999999999986
48579,3.8999999999999986
48629,3.8999999999999986
48679,3.8999999999999986
48729,3.8999999999999986
48779,3.8999999999999986
48829,3.8999999999999986
48879,3.8999999999999986
48929,3.8999999999999986
48979,3.8999999999999986
49036,4.599999999999996
49086,3.8999999999999986
49136,3.8999999999999986
49186,3.8999999999999986
49236,3.8999999999999986
49298,5.999999999999995
49348,3.8999999999999986
49398,3.8999999999999986
49448,3.8999999999999986
49509,4.999999999999995
49559,3.8999999999999986
49609,3.8999999999999986
49659,3.8999999999999986
49709,3.8999999999999986
49759,3.8999999999999986
49809,3.8999999999999986
49859,3.8999999999999986
49909,3.8999999999999986
49959,3.8999999999999986
50009,3.8999999999999986
50059,3.8999999999999986
50109,3.8999999999999986
50204,9.299999999999983
50254,3.8999999999999986
50304,3.8999999999999986
50354,3.8999999999999986
50404,3.8999999999999986
50454,3.8999999999999986
50504,3.8999999999999986
50554,3.8999999999999986
50604,3.8999999999999986
50654,3.8999999999999986
50704,3.8999999999999986
50754,3.8999999999999986
50804,3.8999999999999986
50854,3.8999999999999986
50904,3.8999999999999986
50954,3.8999999999999986
51007,4.1999999999999975
51057,3.8999999999999986
51121,6.199999999999994
51171,3.8999999999999986
51221,3.8999999999999986
51271,3.8999999999999986
51323,4.099999999999998
51393,6.799999999999992
51443,3.8999999999999986
51493,3.8999999999999986
51543,3.8999999999999986
51593,3.8999999999999986
51643,3.8999999999999986
51693,3.8999999999999986
51743,3.8999999999999986
51793,3.8999999999999986
51843,3.8999999999999986
51893,3.8999999999999986
51943,3.8999999999999986
51993,3.8999999999999986
52043,3.8999999999999986
52093,3.8999999999999986
52143,3.8999999999999986
52193,3.8999999999999986
52243,3.8999999999999986
52294,3.9999999999999982
52344,3.8999999999999986
52394,3.8999999999999986
52446,4.099999999999998
52496,3.8999999999999986
52546,3.8999999999999986
52596,3.8999999999999986
52646,3.8999999999999986
52696,3.8999999999999986
52746,3.8999999999999986
52796,3.8999999999999986
52846,3.8999999999999986
52896,3.8999999999999986
52945,3.799999999999999
52995,3.8999999999999986
53045,3.8999999999999986
53095,3.8999999999999986
53145,3.8999999999999986
53195,3.8999999999999986
53245,3.8999999999999986
53295,3.8999999999999986
53345,3.8999999999999986
53395,3.8999999999999986
53445,3.8999999999999986
53495,3.8999999999999986
53545,3.8999999999999986
53595,3.8999999999999986
53645,3.8999999999999986
53695,3.8999999999999986
53745,3.8999999999999986
53806,4.999999999999995
53856,3.8999999999999986
53906,3.8999999999999986
53965,4.799999999999995
54015,3.8999999999999986
54065,3.8999999999999986
54115,3.8999999999999986
54165,3.8999999999999986
54256,8.899999999999984
54306,3.8999999999999986
54356,3.8999999999999986
54399,3.200000000000001
54449,3.8999999999999986
54535,8.399999999999986
54585,3.8999999999999986
54636,3.9999999999999982
54686,3.8999999999999986
54736,3.8999999999999986
54786,3.8999999999999986
54836,3.8999999999999986
54886,3.8999999999999986
54944,4.699999999999996
54994,3.8999999999999986
55080,8.399999999999986
55130,3.8999999999999986
55181,3.9999999999999982
55233,4.099999999999998
55283,3.8999999999999986
55333,3.8999999999999986
55383,3.8999999999999986
55433,3.8999999999999986
55483,3.8999999999999986
55533,3.8999999999999986
55583,3.8999999999999986
55633,3.8999999999999986
55683,3.8999999999999986
55733,3.8999999999999986
55783,3.8999999999999986
55833,3.8999999999999986
55883,3.8999999999999986
55934,3.9999999999999982
55984,3.8999999999999986
56070,8.399999999999986
56120,3.8999999999999986
56170,3.8999999999999986
56220,3.8999999999999986
56270,3.8999999999999986
56320,3.8999999999999986
56370,3.8999999999999986
56420,3.8999999999999986
56470,3.8999999999999986
56520,3.8999999999999986
56570,3.8999999999999986
56620,3.8999999999999986
56670,3.8999999999999986
56720,3.8999999999999986
56770,3.8999999999999986
56820,3.8999999999999986
56870,3.8999999999999986
56920,3.8999999999999986
56970,3.8999999999999986
57020,3.8999999999999986
57070,3.8999999999999986
57120,3.8999999999999986
57175,4.399999999999997
57225,3.8999999999999986
57281,4.4999999999999964
57331,3.8999999999999986
57390,4.799999999999995
57440,3.8999999999999986
57490,3.8999999999999986
57540,3.8999999999999986
57590,3.8999999999999986
57651,4.999999999999995
57701,3.8999999999999986
57754,4.1999999999999975
57804,3.8999999999999986
