C:\Users\longl\AppData\Local\Programs\Python\Python39\python.exe D:\pycharm_projecs\COG403-FlappyBird-AI\dqn_kevin_tryout.py
pygame 2.0.3 (SDL 2.0.16, Python 3.9.13)
Hello from the pygame community. https://www.pygame.org/contribute.html
D:\pycharm_projecs\COG403-FlappyBird-AI\dqn_kevin_tryout.py:55: UserWarning: nn.init.uniform is now deprecated in favor of nn.init.uniform_.
  torch.nn.init.uniform(net.weight, -0.01, 0.01)
D:\pycharm_projecs\COG403-FlappyBird-AI\dqn_kevin_tryout.py:58: UserWarning: nn.init.uniform is now deprecated in favor of nn.init.uniform_.
  torch.nn.init.uniform(net.weight, -0.01, 0.01)
iteration: 33000 elapsed time: 1106.3520648479462 epsilon: 0.07376418683209342 action: 0 reward: 0.1 Q max: 0.1485346 score: [4, 294] location: pm7 mem_q_val: 4.367729492485523 y_batch: 6.658526510000229
iteration: 36000 elapsed time: 1206.7340590953827 epsilon: 0.07365183677591838 action: 0 reward: 0.1 Q max: 0.14667922 score: [4, 294] location: pm7 mem_q_val: 4.565701140090823 y_batch: 7.846797943115234
iteration: 39000 elapsed time: 1307.2792859077454 epsilon: 0.07353948671974336 action: 0 reward: 0.1 Q max: 0.14788517 score: [4, 294] location: pm7 mem_q_val: 4.603719277307391 y_batch: 5.3921895027160645
iteration: 42000 elapsed time: 1408.240021944046 epsilon: 0.07342713666356833 action: 0 reward: 0.1 Q max: 0.14705884 score: [4, 294] location: pm7 mem_q_val: 4.448149930685759 y_batch: 7.858824729919434
iteration: 45000 elapsed time: 1508.5673322677612 epsilon: 0.0733147866073933 action: 0 reward: 0.1 Q max: 0.14511546 score: [4, 294] location: pm7 mem_q_val: 4.264610186219215 y_batch: 5.309929728507996
iteration: 48000 elapsed time: 1608.8087937831879 epsilon: 0.07320243655121828 action: 0 reward: 0.1 Q max: 0.14422052 score: [4, 46645] location: pm7 mem_q_val: 4.489799788221717 y_batch: 7.7689056396484375
iteration: 51000 elapsed time: 1709.1245093345642 epsilon: 0.07309008649504324 action: 0 reward: 0.1 Q max: 0.14301538 score: [4, 46645] location: pm7 mem_q_val: 4.327141836285591 y_batch: 7.730727195739746
iteration: 54000 elapsed time: 1809.710705280304 epsilon: 0.07297773643886822 action: 0 reward: 0.1 Q max: 0.14333834 score: [4, 46645] location: pm7 mem_q_val: 4.586826801300049 y_batch: 6.49905326962471
iteration: 57000 elapsed time: 1910.021060705185 epsilon: 0.07286538638269319 action: 0 reward: 0.1 Q max: 0.14379951 score: [4, 46645] location: pm7 mem_q_val: 4.4764790162444115 y_batch: 6.513206988573074
iteration: 60000 elapsed time: 2010.6790745258331 epsilon: 0.07275303632651817 action: 0 reward: 0.1 Q max: 0.14350313 score: [4, 46645] location: pm7 mem_q_val: 4.592100143432617 y_batch: 7.746179580688477
iteration: 63000 elapsed time: 2111.2654247283936 epsilon: 0.07264068627034313 action: 0 reward: 0.1 Q max: 0.14321244 score: [4, 46645] location: pm7 mem_q_val: 4.33200765773654 y_batch: 6.4951896369457245
iteration: 66000 elapsed time: 2211.7401621341705 epsilon: 0.0725283362141681 action: 0 reward: 0.1 Q max: 0.1428237 score: [4, 65569] location: pm7 mem_q_val: 4.446137560531497 y_batch: 6.483259677886963
iteration: 69000 elapsed time: 2311.9629294872284 epsilon: 0.07241598615799308 action: 0 reward: 0.1 Q max: 0.1425844 score: [4, 65569] location: pm7 mem_q_val: 4.5627007484436035 y_batch: 6.475914895534515
iteration: 72000 elapsed time: 2412.9244220256805 epsilon: 0.07230363610181804 action: 0 reward: 0.1 Q max: 0.14181566 score: [4, 65569] location: pm7 mem_q_val: 4.412559807300568 y_batch: 7.692720413208008
iteration: 75000 elapsed time: 2513.2591347694397 epsilon: 0.07219128604564302 action: 0 reward: 0.1 Q max: 0.14038809 score: [4, 65569] location: pm7 mem_q_val: 4.368559751659632 y_batch: 3.9305417239665985
iteration: 78000 elapsed time: 2613.346399784088 epsilon: 0.07207893598946799 action: 0 reward: -1.0 Q max: 0.1391554 score: [4, 65569] location: pm7 mem_q_val: 4.330658560618758 y_batch: 6.370679408311844
iteration: 81000 elapsed time: 2713.3728246688843 epsilon: 0.07196658593329297 action: 0 reward: -1.0 Q max: 0.13799374 score: [4, 65569] location: pm7 mem_q_val: 4.17439441382885 y_batch: 6.335028111934662
iteration: 84000 elapsed time: 2813.6188333034515 epsilon: 0.07185423587711794 action: 0 reward: 0.1 Q max: 0.13883932 score: [4, 65569] location: pm7 mem_q_val: 4.078034922480583 y_batch: 3.886076897382736
iteration: 87000 elapsed time: 2913.959484577179 epsilon: 0.0717418858209429 action: 1 reward: 0.1 Q max: 0.13910712 score: [4, 65569] location: pm7 mem_q_val: 4.329102320596576 y_batch: 7.6069135665893555
iteration: 90000 elapsed time: 3014.2326366901398 epsilon: 0.07162953576476788 action: 0 reward: 0.1 Q max: 0.13916185 score: [4, 65569] location: pm7 mem_q_val: 3.967175744473934 y_batch: 6.370877116918564
iteration: 93000 elapsed time: 3114.577134847641 epsilon: 0.07151718570859285 action: 0 reward: 0.1 Q max: 0.13912678 score: [4, 65569] location: pm7 mem_q_val: 4.452056884765625 y_batch: 6.369800806045532
iteration: 96000 elapsed time: 3214.8302471637726 epsilon: 0.07140483565241783 action: 0 reward: 0.1 Q max: 0.14046025 score: [5, 95645] location: pm7 mem_q_val: 4.371803067624569 y_batch: 6.410725563764572
iteration: 99000 elapsed time: 3315.0390458106995 epsilon: 0.0712924855962428 action: 0 reward: 0.1 Q max: 0.14270005 score: [5, 95645] location: pm7 mem_q_val: 4.566401481628418 y_batch: 7.720737457275391
iteration: 102000 elapsed time: 3415.183619737625 epsilon: 0.07118013554006777 action: 0 reward: 0.1 Q max: 0.14206098 score: [5, 95645] location: pm7 mem_q_val: 4.17094493471086 y_batch: 6.459851533174515
iteration: 105000 elapsed time: 3515.2943778038025 epsilon: 0.07106778548389274 action: 0 reward: 0.1 Q max: 0.14203684 score: [5, 95645] location: pm7 mem_q_val: 4.295422315597534 y_batch: 6.459110587835312
iteration: 108000 elapsed time: 3615.3627293109894 epsilon: 0.0709554354277177 action: 1 reward: 0.1 Q max: 0.14411922 score: [5, 95645] location: pm7 mem_q_val: 4.611814975738525 y_batch: 7.7656965255737305
iteration: 111000 elapsed time: 3715.531785964966 epsilon: 0.07084308537154269 action: 0 reward: 0.1 Q max: 0.14484031 score: [5, 95645] location: pm7 mem_q_val: 4.381765749305487 y_batch: 7.4451488852500916
iteration: 114000 elapsed time: 3815.8490977287292 epsilon: 0.07073073531536765 action: 0 reward: 0.1 Q max: 0.14578484 score: [5, 95645] location: pm7 mem_q_val: 4.152474589645863 y_batch: 7.818464279174805
iteration: 117000 elapsed time: 3916.1388833522797 epsilon: 0.07061838525919263 action: 0 reward: 0.1 Q max: 0.14596747 score: [5, 95645] location: pm7 mem_q_val: 4.542491776868701 y_batch: 6.579741477966309
iteration: 120000 elapsed time: 4016.4333202838898 epsilon: 0.0705060352030176 action: 0 reward: 0.1 Q max: 0.14539461 score: [5, 95645] location: pm7 mem_q_val: 4.398814119398594 y_batch: 7.806100845336914
iteration: 123000 elapsed time: 4116.651505947113 epsilon: 0.07039368514684258 action: 0 reward: 0.1 Q max: 0.14416564 score: [5, 95645] location: pm7 mem_q_val: 4.362383678555489 y_batch: 7.767167091369629
iteration: 126000 elapsed time: 4216.867016792297 epsilon: 0.07028133509066754 action: 0 reward: 0.1 Q max: 0.14359465 score: [5, 95645] location: pm7 mem_q_val: 4.34365588799119 y_batch: 6.506920039653778
iteration: 129000 elapsed time: 4317.019054889679 epsilon: 0.07016898503449251 action: 0 reward: 0.1 Q max: 0.14250024 score: [5, 95645] location: pm7 mem_q_val: 4.435368239879608 y_batch: 7.714407920837402
iteration: 132000 elapsed time: 4417.1079568862915 epsilon: 0.07005663497831749 action: 0 reward: 0.1 Q max: 0.14245377 score: [5, 95645] location: pm7 mem_q_val: 4.434358747676015 y_batch: 6.471906214952469
iteration: 135000 elapsed time: 4517.179117441177 epsilon: 0.06994428492214246 action: 0 reward: -1.0 Q max: 0.14177433 score: [5, 95645] location: pm7 mem_q_val: 4.413048842921853 y_batch: 6.45105442404747
iteration: 138000 elapsed time: 4617.31375336647 epsilon: 0.06983193486596743 action: 0 reward: 0.1 Q max: 0.14228489 score: [5, 95645] location: pm7 mem_q_val: 4.553116321563721 y_batch: 6.466723293066025
iteration: 141000 elapsed time: 4717.623118638992 epsilon: 0.0697195848097924 action: 0 reward: 0.1 Q max: 0.14185801 score: [5, 95645] location: pm7 mem_q_val: 4.539456367492676 y_batch: 7.694062232971191
iteration: 144000 elapsed time: 4817.924010276794 epsilon: 0.06960723475361738 action: 0 reward: 0.1 Q max: 0.14230141 score: [5, 95645] location: pm7 mem_q_val: 4.553645133972168 y_batch: 7.708108901977539
iteration: 147000 elapsed time: 4918.225941896439 epsilon: 0.06949488469744235 action: 0 reward: 0.1 Q max: 0.14181502 score: [5, 95645] location: pm7 mem_q_val: 4.413348477333784 y_batch: 7.692700386047363
iteration: 150000 elapsed time: 5018.511313915253 epsilon: 0.06938253464126731 action: 0 reward: 0.1 Q max: 0.14342003 score: [5, 95645] location: pm7 mem_q_val: 4.464074471965432 y_batch: 7.743546485900879
iteration: 153000 elapsed time: 5118.695283412933 epsilon: 0.06927018458509229 action: 0 reward: 0.1 Q max: 0.14153332 score: [5, 95645] location: pm7 mem_q_val: 4.52906608581543 y_batch: 7.683775901794434
iteration: 156000 elapsed time: 5218.880799770355 epsilon: 0.06915783452891726 action: 0 reward: 0.1 Q max: 0.14045765 score: [5, 95645] location: pm7 mem_q_val: 4.372214015573263 y_batch: 6.4106451869010925
iteration: 159000 elapsed time: 5319.040302991867 epsilon: 0.06904548447274224 action: 0 reward: -1.0 Q max: 0.1397976 score: [5, 95645] location: pm7 mem_q_val: 4.349621459841728 y_batch: 5.151988744735718
iteration: 162000 elapsed time: 5419.0958704948425 epsilon: 0.0689331344165672 action: 0 reward: -1.0 Q max: 0.14010565 score: [5, 95645] location: pm7 mem_q_val: 4.4833807945251465 y_batch: 8.53854689002037
iteration: 165000 elapsed time: 5519.23680639267 epsilon: 0.06882078436039218 action: 0 reward: 0.1 Q max: 0.13850117 score: [5, 95645] location: pm7 mem_q_val: 4.309363204985857 y_batch: 6.350600898265839
iteration: 168000 elapsed time: 5619.46444773674 epsilon: 0.06870843430421715 action: 0 reward: 0.1 Q max: 0.1377608 score: [5, 95645] location: pm7 mem_q_val: 4.165177553892136 y_batch: 7.564262390136719
iteration: 171000 elapsed time: 5719.70956993103 epsilon: 0.06859608424804212 action: 0 reward: 0.1 Q max: 0.13921134 score: [5, 95645] location: pm7 mem_q_val: 4.454762935638428 y_batch: 7.610215187072754
iteration: 174000 elapsed time: 5820.015623092651 epsilon: 0.0684837341918671 action: 0 reward: 0.1 Q max: 0.13789935 score: [5, 95645] location: pm7 mem_q_val: 4.2905568946152925 y_batch: 7.56865119934082
iteration: 177000 elapsed time: 5920.2498087883 epsilon: 0.06837138413569206 action: 0 reward: 0.1 Q max: 0.13603632 score: [5, 95645] location: pm7 mem_q_val: 4.232932833954692 y_batch: 7.174955189228058
iteration: 180000 elapsed time: 6020.440104722977 epsilon: 0.06825903407951704 action: 0 reward: 0.1 Q max: 0.13540787 score: [5, 95645] location: pm7 mem_q_val: 4.213870406150818 y_batch: 7.489721298217773
iteration: 183000 elapsed time: 6120.5601625442505 epsilon: 0.06814668402334201 action: 0 reward: 0.1 Q max: 0.13653456 score: [5, 95645] location: pm7 mem_q_val: 4.369105815887451 y_batch: 6.2902452647686005
iteration: 186000 elapsed time: 6220.639999389648 epsilon: 0.06803433396716699 action: 0 reward: 0.1 Q max: 0.13534263 score: [5, 95645] location: pm7 mem_q_val: 4.211965223774314 y_batch: 6.25366547703743
iteration: 189000 elapsed time: 6320.705488204956 epsilon: 0.06792198391099195 action: 0 reward: 0.1 Q max: 0.1361411 score: [5, 95645] location: pm7 mem_q_val: 4.356515407562256 y_batch: 5.94339057803154
iteration: 192000 elapsed time: 6420.76474404335 epsilon: 0.06780963385481692 action: 0 reward: 0.1 Q max: 0.1385686 score: [5, 95645] location: pm7 mem_q_val: 4.312094923108816 y_batch: 5.115487456321716
iteration: 195000 elapsed time: 6520.949661254883 epsilon: 0.0676972837986419 action: 0 reward: 0.1 Q max: 0.13860738 score: [5, 95645] location: pm7 mem_q_val: 4.0688339322805405 y_batch: 5.116639018058777
iteration: 198000 elapsed time: 6621.26581454277 epsilon: 0.06758493374246687 action: 0 reward: 0.1 Q max: 0.13942365 score: [5, 95645] location: pm7 mem_q_val: 4.216889716684818 y_batch: 7.616941452026367
iteration: 201000 elapsed time: 6721.564386844635 epsilon: 0.06747258368629185 action: 0 reward: 0.1 Q max: 0.14108063 score: [5, 95645] location: pm7 mem_q_val: 4.514580249786377 y_batch: 7.669434547424316
iteration: 204000 elapsed time: 6821.749995231628 epsilon: 0.06736023363011681 action: 0 reward: 0.1 Q max: 0.13961817 score: [5, 95645] location: pm7 mem_q_val: 4.4677815437316895 y_batch: 7.623104095458984
iteration: 207000 elapsed time: 6921.965895652771 epsilon: 0.06724788357394179 action: 0 reward: 0.1 Q max: 0.1380762 score: [5, 95645] location: pm7 mem_q_val: 4.050034391693771 y_batch: 6.337558597326279
iteration: 210000 elapsed time: 7022.124199390411 epsilon: 0.06713553351776676 action: 0 reward: 0.1 Q max: 0.13822158 score: [5, 95645] location: pm7 mem_q_val: 4.42309045791626 y_batch: 6.005180656909943
iteration: 213000 elapsed time: 7122.256718158722 epsilon: 0.06702318346159172 action: 0 reward: 0.1 Q max: 0.13760184 score: [5, 95645] location: pm7 mem_q_val: 4.281713645905256 y_batch: 7.559226036071777
iteration: 216000 elapsed time: 7222.380504846573 epsilon: 0.0669108334054167 action: 0 reward: 0.1 Q max: 0.13764139 score: [5, 95645] location: pm7 mem_q_val: 4.2828584630042315 y_batch: 6.324214190244675
iteration: 219000 elapsed time: 7322.5020134449005 epsilon: 0.06679848334924167 action: 0 reward: 0.1 Q max: 0.13884 score: [5, 95645] location: pm7 mem_q_val: 4.319707116112113 y_batch: 7.598451614379883
iteration: 222000 elapsed time: 7422.679282903671 epsilon: 0.06668613329306665 action: 0 reward: 0.1 Q max: 0.14054032 score: [5, 95645] location: pm7 mem_q_val: 4.247136659920216 y_batch: 7.652317047119141
iteration: 225000 elapsed time: 7522.954017877579 epsilon: 0.06657378323689161 action: 0 reward: 0.1 Q max: 0.14009896 score: [5, 95645] location: pm7 mem_q_val: 4.483166694641113 y_batch: 2.68354332447052
iteration: 228000 elapsed time: 7623.287200450897 epsilon: 0.0664614331807166 action: 0 reward: 0.1 Q max: 0.13825737 score: [5, 95645] location: pm7 mem_q_val: 4.302068980410695 y_batch: 5.106243669986725
iteration: 231000 elapsed time: 7723.605166435242 epsilon: 0.06634908312454156 action: 0 reward: 0.1 Q max: 0.13937616 score: [5, 95645] location: pm7 mem_q_val: 4.0905969981104136 y_batch: 8.51543653011322
iteration: 234000 elapsed time: 7823.837735652924 epsilon: 0.06623673306836653 action: 0 reward: 0.1 Q max: 0.13835669 score: [5, 95645] location: pm7 mem_q_val: 4.305820042267442 y_batch: 5.109193205833435
iteration: 237000 elapsed time: 7924.043511390686 epsilon: 0.0661243830121915 action: 0 reward: 0.1 Q max: 0.13645203 score: [5, 95645] location: pm7 mem_q_val: 4.246624276041985 y_batch: 7.522800445556641
iteration: 240000 elapsed time: 8024.222856521606 epsilon: 0.06601203295601647 action: 0 reward: 0.1 Q max: 0.13591945 score: [5, 95645] location: pm7 mem_q_val: 4.229369983077049 y_batch: 5.036807537078857
iteration: 243000 elapsed time: 8124.380569934845 epsilon: 0.06589968289984145 action: 0 reward: 0.1 Q max: 0.13700517 score: [5, 95645] location: pm7 mem_q_val: 4.384165287017822 y_batch: 6.3046881556510925
iteration: 246000 elapsed time: 8224.460735559464 epsilon: 0.06578733284366642 action: 0 reward: 0.1 Q max: 0.13650437 score: [5, 95645] location: pm7 mem_q_val: 4.128100372850895 y_batch: 1.348762184381485
iteration: 249000 elapsed time: 8324.600850820541 epsilon: 0.0656749827874914 action: 0 reward: -1.0 Q max: 0.13605784 score: [5, 95645] location: pm7 mem_q_val: 4.353850841522217 y_batch: 7.510312080383301
iteration: 252000 elapsed time: 8425.154250383377 epsilon: 0.06556263273131636 action: 0 reward: 0.1 Q max: 0.1358517 score: [5, 95645] location: pm7 mem_q_val: 3.986097869463265 y_batch: 5.034795880317688
iteration: 255000 elapsed time: 8525.459877252579 epsilon: 0.06545028267514133 action: 0 reward: 0.1 Q max: 0.1371159 score: [5, 95645] location: pm7 mem_q_val: 4.265907681547105 y_batch: 3.836597591638565
iteration: 258000 elapsed time: 8625.779885053635 epsilon: 0.06533793261896631 action: 1 reward: 0.1 Q max: 0.13768038 score: [5, 95645] location: pm7 mem_q_val: 4.162232846021652 y_batch: 5.089107036590576
iteration: 261000 elapsed time: 8726.042323589325 epsilon: 0.06522558256279128 action: 0 reward: 0.1 Q max: 0.1367343 score: [5, 95645] location: pm7 mem_q_val: 4.13421393558383 y_batch: 7.531743049621582
iteration: 264000 elapsed time: 8826.286376953125 epsilon: 0.06511323250661626 action: 0 reward: 0.1 Q max: 0.13681452 score: [5, 95645] location: pm7 mem_q_val: 4.2565094493329525 y_batch: 7.534283638000488
iteration: 267000 elapsed time: 8926.450558662415 epsilon: 0.06500088245044122 action: 0 reward: 0.1 Q max: 0.13701242 score: [5, 95645] location: pm7 mem_q_val: 4.262702274136245 y_batch: 6.304911732673645
iteration: 270000 elapsed time: 9026.511508464813 epsilon: 0.0648885323942662 action: 0 reward: 0.1 Q max: 0.13705623 score: [5, 95645] location: pm7 mem_q_val: 4.264618407934904 y_batch: 6.306255966424942
iteration: 273000 elapsed time: 9126.576614618301 epsilon: 0.06477618233809117 action: 0 reward: 0.1 Q max: 0.13704613 score: [5, 95645] location: pm7 mem_q_val: 4.264199888333678 y_batch: 5.97026988863945
iteration: 276000 elapsed time: 9226.649427652359 epsilon: 0.06466383228191613 action: 0 reward: 0.1 Q max: 0.13584276 score: [5, 95645] location: pm7 mem_q_val: 4.226733246818185 y_batch: 7.169014632701874
iteration: 279000 elapsed time: 9326.86949300766 epsilon: 0.06455148222574111 action: 0 reward: 0.1 Q max: 0.13649511 score: [5, 95645] location: pm7 mem_q_val: 4.246312081813812 y_batch: 6.289034992456436
iteration: 282000 elapsed time: 9427.17668914795 epsilon: 0.06443913216956608 action: 0 reward: 0.1 Q max: 0.13598618 score: [5, 95645] location: pm7 mem_q_val: 4.351557731628418 y_batch: 7.508042335510254
iteration: 285000 elapsed time: 9527.443881511688 epsilon: 0.06432678211339106 action: 0 reward: 0.1 Q max: 0.13743088 score: [5, 95645] location: pm7 mem_q_val: 4.276192372664809 y_batch: 5.981696963310242
iteration: 288000 elapsed time: 9627.723702669144 epsilon: 0.06421443205721603 action: 0 reward: 0.1 Q max: 0.13636251 score: [5, 95645] location: pm7 mem_q_val: 4.363600254058838 y_batch: 5.949966490268707
iteration: 291000 elapsed time: 9727.933634281158 epsilon: 0.064102082001041 action: 0 reward: 0.1 Q max: 0.13603468 score: [5, 95645] location: pm7 mem_q_val: 4.353109836578369 y_batch: 5.04023003578186
iteration: 294000 elapsed time: 9828.111132860184 epsilon: 0.06398973194486597 action: 0 reward: 0.1 Q max: 0.13506556 score: [5, 95645] location: pm7 mem_q_val: 4.2029859982430935 y_batch: 8.045162171125412
iteration: 297000 elapsed time: 9928.193500995636 epsilon: 0.06387738188869094 action: 0 reward: 0.1 Q max: 0.13483644 score: [5, 95645] location: pm7 mem_q_val: 4.1954821748659015 y_batch: 7.47161865234375
iteration: 300000 elapsed time: 10028.563328742981 epsilon: 0.06376503183251592 action: 0 reward: 0.1 Q max: 0.13499922 score: [5, 95645] location: pm7 mem_q_val: 4.2013366259634495 y_batch: 7.476775169372559
iteration: 303000 elapsed time: 10128.581600189209 epsilon: 0.06365268177634088 action: 0 reward: 0.1 Q max: 0.13518092 score: [5, 95645] location: pm7 mem_q_val: 4.206944290548563 y_batch: 6.248702436685562
iteration: 306000 elapsed time: 10228.762697219849 epsilon: 0.06354033172016586 action: 0 reward: -1.0 Q max: 0.13514581 score: [5, 95645] location: pm7 mem_q_val: 4.204546491615474 y_batch: 6.2476252019405365
iteration: 309000 elapsed time: 10329.088714838028 epsilon: 0.06342798166399083 action: 0 reward: 0.1 Q max: 0.13511206 score: [5, 95645] location: pm7 mem_q_val: 4.204644517973065 y_batch: 7.480350494384766
iteration: 312000 elapsed time: 10429.356003522873 epsilon: 0.06331563160781581 action: 0 reward: 0.1 Q max: 0.13559823 score: [5, 95645] location: pm7 mem_q_val: 4.3391432762146 y_batch: 6.261510074138641
iteration: 315000 elapsed time: 10529.627132415771 epsilon: 0.06320328155164077 action: 0 reward: 0.1 Q max: 0.13617975 score: [5, 95645] location: pm7 mem_q_val: 4.237623158842325 y_batch: 5.0445385575294495
iteration: 318000 elapsed time: 10629.898184537888 epsilon: 0.06309093149546574 action: 0 reward: 0.1 Q max: 0.13528486 score: [5, 95645] location: pm7 mem_q_val: 4.210024639964104 y_batch: 7.4858245849609375
iteration: 321000 elapsed time: 10730.099750757217 epsilon: 0.06297858143929072 action: 0 reward: 0.1 Q max: 0.13561526 score: [5, 95645] location: pm7 mem_q_val: 3.9819600954651833 y_batch: 6.262032061815262
iteration: 324000 elapsed time: 10830.260287761688 epsilon: 0.06286623138311569 action: 0 reward: 0.1 Q max: 0.13461095 score: [5, 95645] location: pm7 mem_q_val: 4.307550430297852 y_batch: 6.231209844350815
iteration: 327000 elapsed time: 10930.375029563904 epsilon: 0.06275388132694067 action: 0 reward: 0.1 Q max: 0.13527928 score: [5, 95645] location: pm7 mem_q_val: 4.209674891084433 y_batch: 7.485648155212402
iteration: 330000 elapsed time: 11030.430695295334 epsilon: 0.06264153127076563 action: 0 reward: 0.1 Q max: 0.13491425 score: [5, 95645] location: pm7 mem_q_val: 4.1978941056877375 y_batch: 6.240518778562546
iteration: 333000 elapsed time: 11130.619933366776 epsilon: 0.06252918121459061 action: 1 reward: 0.1 Q max: 0.134045 score: [5, 95645] location: pm7 mem_q_val: 4.050899317488074 y_batch: 3.7484319508075714
iteration: 336000 elapsed time: 11230.911971330643 epsilon: 0.06241683115841558 action: 0 reward: 0.1 Q max: 0.13288915 score: [5, 95645] location: pm7 mem_q_val: 4.252452850341797 y_batch: 7.078368127346039
iteration: 339000 elapsed time: 11331.219552516937 epsilon: 0.06230448110224055 action: 0 reward: 0.1 Q max: 0.13422947 score: [5, 95645] location: pm7 mem_q_val: 4.295342922210693 y_batch: 7.452389717102051
iteration: 342000 elapsed time: 11431.52050280571 epsilon: 0.062192131046065524 action: 0 reward: 0.1 Q max: 0.13443042 score: [5, 95645] location: pm7 mem_q_val: 4.1825604578480124 y_batch: 6.2256693840026855
iteration: 345000 elapsed time: 11531.80963397026 epsilon: 0.06207978098989049 action: 0 reward: 0.1 Q max: 0.13527174 score: [5, 95645] location: pm7 mem_q_val: 3.9695282923057675 y_batch: 7.485408782958984
iteration: 348000 elapsed time: 11631.989567756653 epsilon: 0.06196743093371546 action: 0 reward: 0.1 Q max: 0.13773921 score: [5, 95645] location: pm7 mem_q_val: 4.407654762268066 y_batch: 7.5635786056518555
iteration: 351000 elapsed time: 11732.403182268143 epsilon: 0.061855080877540436 action: 0 reward: 0.1 Q max: 0.13826048 score: [5, 95645] location: pm7 mem_q_val: 4.424335479736328 y_batch: 6.34321454167366
iteration: 354000 elapsed time: 11832.523523569107 epsilon: 0.06174273082136541 action: 0 reward: 0.1 Q max: 0.1390437 score: [5, 95645] location: pm7 mem_q_val: 4.326138999313116 y_batch: 5.1295976638793945
iteration: 357000 elapsed time: 11932.587047815323 epsilon: 0.06163038076519038 action: 0 reward: 0.1 Q max: 0.13686503 score: [5, 95645] location: pm7 mem_q_val: 4.37968111038208 y_batch: 7.535884857177734
iteration: 360000 elapsed time: 12032.665399551392 epsilon: 0.061518030709015355 action: 0 reward: 0.1 Q max: 0.13483131 score: [5, 95645] location: pm7 mem_q_val: 4.314601898193359 y_batch: 3.771006613969803
